"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"3990",5,"pairwise","middle-anterior","MEG3",7.43529424876462,1.52547393078682e-12,1.69535625489717e-09,8330,"ENSG00000214548","c(""posterior_top1""; ""middle-anterior_top5""; ""posterior-anterior_top1""; ""all_top3"")"
"3991",6,"pairwise","middle-anterior","KAT2A",7.30236409796495,3.47795567644747e-12,3.54316734538086e-09,9673,"ENSG00000108773","c(""posterior_top19""; ""middle-anterior_top6""; ""posterior-anterior_top3""; ""all_top7"")"
"3992",7,"pairwise","middle-anterior","UQCR11",7.21113778970436,6.09001488495672e-12,5.72695630527661e-09,10271,"ENSG00000127540","c(""middle_top1""; ""middle-anterior_top7"")"
"3993",8,"pairwise","middle-anterior","NAA38",7.15685342258436,8.48154917747062e-12,6.91246257963856e-09,9444,"ENSG00000183011","c(""middle_top2""; ""middle-anterior_top8"")"
"3994",9,"pairwise","middle-anterior","SELENOW",7.07961788470267,1.35507157563237e-11,1.03535937575661e-08,10845,"ENSG00000178980","c(""middle_top13""; ""middle-anterior_top9"")"
"3995",10,"pairwise","middle-anterior","METRN",7.04263468653224,1.69394492873098e-11,1.21814569139625e-08,8784,"ENSG00000103260","c(""middle_top18""; ""middle-anterior_top10"")"
"3996",11,"pairwise","middle-anterior","CORO6",6.84606956461646,5.47767658747486e-11,3.6194232485535e-08,9566,"ENSG00000167549","c(""posterior_top15""; ""middle-anterior_top11""; ""posterior-anterior_top4""; ""all_top9"")"
"3997",12,"pairwise","middle-anterior","UBL5",6.76066255921304,9.05971062885032e-11,5.27404583036644e-08,10408,"ENSG00000198258","c(""middle_top7""; ""middle-anterior_top12"")"
"3998",13,"pairwise","middle-anterior","MGST3",6.73893040831722,1.02903011284612e-10,5.71813324070171e-08,903,"ENSG00000143198","c(""middle_top14""; ""middle-anterior_top13"")"
"3999",14,"pairwise","middle-anterior","GAPDH",6.64265381899071,1.80323224320468e-10,9.58457137964226e-08,7131,"ENSG00000111640","middle-anterior_top14"
"4000",15,"pairwise","middle-anterior","NDUFA3",6.53840589533611,3.29000840158643e-10,1.67584802955809e-07,10937,"ENSG00000170906","c(""middle_top5""; ""middle-anterior_top15"")"
"4001",16,"pairwise","middle-anterior","LAMTOR4",6.51258109264939,3.81468619275603e-10,1.8653815482577e-07,4684,"ENSG00000188186","middle-anterior_top16"
"4002",17,"pairwise","middle-anterior","COX7A2",6.44404219929548,5.63861984176436e-10,2.61402088643521e-07,4076,"ENSG00000112695","middle-anterior_top17"
"4003",18,"pairwise","middle-anterior","UQCRQ",6.43988643160719,5.77329766329249e-10,2.61402088643521e-07,3479,"ENSG00000164405","c(""middle_top15""; ""middle-anterior_top18"")"
"4004",19,"pairwise","middle-anterior","ATF4",6.39199853338083,7.57224270352111e-10,3.3060952518052e-07,11690,"ENSG00000128272","c(""posterior_top20""; ""middle-anterior_top19""; ""posterior-anterior_top10""; ""all_top13"")"
"4005",20,"pairwise","middle-anterior","ARL6IP4",6.38526922946349,7.86556527340619e-10,3.31574260232382e-07,7692,"ENSG00000182196","middle-anterior_top20"
"4006",21,"pairwise","middle-anterior","ATP5MPL",6.36715900146752,8.71146031028466e-10,3.549920076441e-07,8355,"ENSG00000156411","character(0)"
"4007",22,"pairwise","middle-anterior","PEBP1",6.33145667490651,1.06485516597902e-09,4.06807950127922e-07,7636,"ENSG00000089220","character(0)"
"4008",23,"pairwise","middle-anterior","ELOB",6.04530981930466,5.17422362480404e-09,1.75708010592304e-06,8848,"ENSG00000103363","middle_top6"
"4009",24,"pairwise","middle-anterior","COPS9",6.01915477086591,5.9633227616398e-09,1.97031407462288e-06,1997,"ENSG00000172428","middle_top8"
"4010",25,"pairwise","middle-anterior","ATP5MF",5.93188764597005,9.54536679371251e-09,2.78422684108428e-06,4667,"ENSG00000241468","character(0)"
"4011",26,"pairwise","middle-anterior","MICALL2",5.93149587339493,9.56544190801963e-09,2.78422684108428e-06,4351,"ENSG00000164877","character(0)"
"4012",27,"pairwise","middle-anterior","TMA7",5.86757775492207,1.34583400583304e-08,3.82623737704859e-06,2212,"ENSG00000232112","middle_top10"
"4013",28,"pairwise","middle-anterior","AP1G2",5.77464600931411,2.20056433024506e-08,5.84823889940128e-06,8004,"ENSG00000213983","character(0)"
"4014",29,"pairwise","middle-anterior","TPD52L2",5.73099623382346,2.7668609006098e-08,7.19678181062867e-06,11349,"ENSG00000101150","posterior-anterior_top15"
"4015",30,"pairwise","middle-anterior","CXorf40B",5.62255482148509,4.8606816994792e-08,1.18843667552266e-05,12142,"ENSG00000197021","character(0)"
"4016",31,"pairwise","middle-anterior","FTH1",5.58657263274116,5.84983216672231e-08,1.37527304304193e-05,6656,"ENSG00000167996","character(0)"
"4017",32,"pairwise","middle-anterior","WSB1",5.5701804870982,6.36307084283376e-08,1.46770832176684e-05,9528,"ENSG00000109046","c(""posterior_top8""; ""posterior-anterior_top9""; ""all_top16"")"
"4018",33,"pairwise","middle-anterior","SERF2",5.46433324307442,1.09046110852796e-07,2.4237976457735e-05,8484,"ENSG00000140264","middle_top12"
"4019",34,"pairwise","middle-anterior","MAN2C1",5.40929724375052,1.43861621162972e-07,3.08545319073215e-05,8639,"ENSG00000140400","character(0)"
"4020",35,"pairwise","middle-anterior","ZNF692",5.37182593183156,1.73524144811003e-07,3.53555445052418e-05,1224,"ENSG00000171163","character(0)"
"4021",36,"pairwise","middle-anterior","PILRB",5.3665424641022,1.7815817660636e-07,3.56461304448113e-05,4688,"ENSG00000121716","character(0)"
"4022",37,"pairwise","middle-anterior","MRPS21",5.36153546183753,1.82660644577738e-07,3.56461304448113e-05,729,"ENSG00000266472","character(0)"
"4023",38,"pairwise","middle-anterior","DDX17",5.34372696907197,1.99588852275914e-07,3.75380572165085e-05,11674,"ENSG00000100201","posterior-anterior_top19"
"4024",39,"pairwise","middle-anterior","NME2",5.33313338071014,2.10372134749897e-07,3.83850648853356e-05,9792,"ENSG00000243678","character(0)"
"4025",40,"pairwise","middle-anterior","TMEM258",5.2930880968583,2.56488165659778e-07,4.61112915469233e-05,6649,"ENSG00000134825","character(0)"
"4026",41,"pairwise","middle-anterior","ATOX1",5.28268123170349,2.69996627214493e-07,4.7836358952133e-05,3599,"ENSG00000177556","character(0)"
"4027",42,"pairwise","middle-anterior","SNRNP70",5.24987085262058,3.17265289279745e-07,5.43394364585544e-05,10872,"ENSG00000104852","c(""posterior_top4""; ""posterior-anterior_top5""; ""all_top12"")"
"4028",43,"pairwise","middle-anterior","LENG8",5.21613422749322,3.74218164338699e-07,6.15422113585724e-05,10948,"ENSG00000167615","c(""posterior_top5""; ""posterior-anterior_top7""; ""all_top14"")"
"4029",44,"pairwise","middle-anterior","FAU",5.18531564843451,4.34833555213622e-07,6.99452659537702e-05,6733,"ENSG00000149806","middle_top20"
"4030",45,"pairwise","middle-anterior","TMEM256",5.15288626231007,5.08881063453033e-07,8.07931298793939e-05,9424,"ENSG00000205544","character(0)"
"4031",46,"pairwise","middle-anterior","UQCR10",5.14045581855488,5.40391358547896e-07,8.46959533108721e-05,11596,"ENSG00000184076","character(0)"
"4032",47,"pairwise","middle-anterior","SLIRP",5.12052902081513,5.94890345606998e-07,9.20573984182981e-05,8253,"ENSG00000119705","c(""middle_top3""; ""middle-posterior_top1"")"
"4033",48,"pairwise","middle-anterior","SNHG7",5.11438355211023,6.12747443004172e-07,9.3635468634075e-05,5849,"ENSG00000233016","character(0)"
"4034",49,"pairwise","middle-anterior","TBKBP1",5.1104994769708,6.24300371791548e-07,9.38999708976963e-05,9753,"ENSG00000198933","character(0)"
"4035",50,"pairwise","middle-anterior","ACADVL",5.1086616161776,6.2984029559191e-07,9.38999708976963e-05,9413,"ENSG00000072778","character(0)"
"4036",51,"pairwise","middle-anterior","GPX4",5.09720170727931,6.65474673382636e-07,9.80172033988281e-05,10252,"ENSG00000167468","character(0)"
"4037",52,"pairwise","middle-anterior","RPS15",5.0933747628965,6.77803970036254e-07,9.8644684924919e-05,10264,"ENSG00000115268","c(""middle_top11""; ""middle-posterior_top20"")"
"4038",53,"pairwise","middle-anterior","ATP5MC1",5.08990965152971,6.8915831007144e-07,9.91171804779219e-05,9766,"ENSG00000159199","character(0)"
"4039",54,"pairwise","middle-anterior","NDUFB2",5.0726010788424,7.4869111455523e-07,0.000103850516324441,4855,"ENSG00000090266","character(0)"
"4040",55,"pairwise","middle-anterior","ATAD3B",5.07095329890865,7.54611669330246e-07,0.000103850516324441,26,"ENSG00000160072","character(0)"
"4041",56,"pairwise","middle-anterior","MVD",5.07055522739262,7.56048748701453e-07,0.000103850516324441,9293,"ENSG00000167508","character(0)"
"4042",57,"pairwise","middle-anterior","NOXA1",5.06587853143474,7.73131935932851e-07,0.000104062374631278,5881,"ENSG00000188747","character(0)"
"4043",58,"pairwise","middle-anterior","ATP5IF1",5.06547709222085,7.74615631202154e-07,0.000104062374631278,248,"ENSG00000130770","character(0)"
"4044",59,"pairwise","middle-anterior","DCTN3",5.05358913613653,8.19824780909387e-07,0.000107767289748573,5467,"ENSG00000137100","character(0)"
"4045",60,"pairwise","middle-anterior","INTS11",5.04879168225101,8.38784083879109e-07,0.000109086547078959,15,"ENSG00000127054","character(0)"
"4046",61,"pairwise","middle-anterior","RHOT2",5.03865493188756,8.80250895728882e-07,0.000113274391581953,8778,"ENSG00000140983","character(0)"
"4047",62,"pairwise","middle-anterior","PCSK1N",5.01577700047106,9.81265113176902e-07,0.000124957979256121,11906,"ENSG00000102109","character(0)"
"4048",63,"pairwise","middle-anterior","PET100",5.00873666758325,1.01454793714353e-06,0.000127321958065368,10374,"ENSG00000229833","character(0)"
"4049",64,"pairwise","middle-anterior","TNFRSF25",5.00746840526085,1.02065864134201e-06,0.000127321958065368,67,"ENSG00000215788","character(0)"
"4050",65,"pairwise","middle-anterior","NDRG2",5.0028803045306,1.04306390062336e-06,0.000127514561851205,7971,"ENSG00000165795","character(0)"
"4051",66,"pairwise","middle-anterior","PDIA2",4.99930827158153,1.06083625698737e-06,0.000128403200412581,8765,"ENSG00000185615","character(0)"
"4052",67,"pairwise","middle-anterior","NDUFA1",4.99532420255658,1.08100447444597e-06,0.000128774432648789,12085,"ENSG00000125356","middle_top16"
"4053",68,"pairwise","middle-anterior","TAF1C",4.99266632892307,1.09466505957981e-06,0.000128774432648789,9268,"ENSG00000103168","character(0)"
"4054",69,"pairwise","middle-anterior","MT3",4.99250407579088,1.09550437590789e-06,0.000128774432648789,9102,"ENSG00000087250","middle_top17"
"4055",70,"pairwise","middle-anterior","SELENOH",4.96807258570128,1.22925361511372e-06,0.000143120242331098,6622,"ENSG00000211450","character(0)"
"4056",71,"pairwise","middle-anterior","FAM106A",4.95568055919202,1.30300177503537e-06,0.00015027544056422,9509,"ENSG00000273018","character(0)"
"4057",72,"pairwise","middle-anterior","TTYH1",4.94534247193109,1.36778504162601e-06,0.000155128046422445,10946,"ENSG00000167614","character(0)"
"4058",73,"pairwise","middle-anterior","SEC31B",4.94492642357005,1.37045636103264e-06,0.000155128046422445,6228,"ENSG00000075826","posterior-anterior_top20"
"4059",74,"pairwise","middle-anterior","SNHG9",4.93998764844615,1.40255475496373e-06,0.000157304879627813,8818,"ENSG00000255198","character(0)"
"4060",75,"pairwise","middle-anterior","CCDC74A",4.91928283171042,1.54521413312534e-06,0.000171729479795067,1681,"ENSG00000163040","character(0)"
"4061",76,"pairwise","middle-anterior","COX4I1",4.90639657689932,1.64098130569626e-06,0.000180729697857088,9279,"ENSG00000131143","character(0)"
"4062",77,"pairwise","middle-anterior","GDI1",4.90409866988704,1.65865109730132e-06,0.000181044729147398,12184,"ENSG00000203879","character(0)"
"4063",78,"pairwise","middle-anterior","ITGA7",4.89055173133371,1.76661920653323e-06,0.000191123184069635,7360,"ENSG00000135424","character(0)"
"4064",79,"pairwise","middle-anterior","PLXNB1",4.88559685388009,1.80778109198728e-06,0.000192812837871018,2210,"ENSG00000164050","character(0)"
"4065",80,"pairwise","middle-anterior","MIAT",4.88488369886657,1.81378129694618e-06,0.000192812837871018,11573,"ENSG00000225783","character(0)"
"4066",81,"pairwise","middle-anterior","ALS2CL",4.84093995668869,2.22305474494462e-06,0.000232280720144854,2194,"ENSG00000178038","character(0)"
"4067",82,"pairwise","middle-anterior","UBE2S",4.83302846102899,2.3056555763428e-06,0.000235717888100155,10960,"ENSG00000108106","character(0)"
"4068",83,"pairwise","middle-anterior","RPS15A",4.83226372145892,2.31379522061502e-06,0.000235717888100155,8938,"ENSG00000134419","c(""middle_top9""; ""middle-posterior_top5"")"
"4069",84,"pairwise","middle-anterior","TARBP1",4.7992467399487,2.69293513820006e-06,0.000272075471607402,1176,"ENSG00000059588","character(0)"
"4070",85,"pairwise","middle-anterior","YPEL3",4.789067485815,2.82145876263126e-06,0.000282724044042354,9020,"ENSG00000090238","c(""posterior_top14""; ""posterior-anterior_top11"")"
"4071",86,"pairwise","middle-anterior","POLR2I",4.76919648985743,3.08961790480026e-06,0.00030707787712344,10663,"ENSG00000105258","character(0)"
"4072",87,"pairwise","middle-anterior","EIF3L",4.75880134978882,3.23953266489603e-06,0.000312573391695612,11663,"ENSG00000100129","character(0)"
"4073",88,"pairwise","middle-anterior","CPT1B",4.75656080301803,3.27275207664935e-06,0.000312573391695612,11780,"ENSG00000205560","character(0)"
"4074",89,"pairwise","middle-anterior","SNHG25",4.7450884079941,3.44806165989388e-06,0.000323886961231768,9856,"ENSG00000266402","character(0)"
"4075",90,"pairwise","middle-anterior","UQCRH",4.74364874297175,3.47069054571465e-06,0.000323886961231768,418,"ENSG00000173660","character(0)"
"4076",91,"pairwise","middle-anterior","ATP5ME",4.73455983740059,3.61689273147159e-06,0.000334973588198789,2730,"ENSG00000169020","character(0)"
"4077",92,"pairwise","middle-anterior","TOMM6",4.70040198159386,4.221292771613e-06,0.000388009805511044,3979,"ENSG00000214736","character(0)"
"4078",93,"pairwise","middle-anterior","CNBP",4.68625653819215,4.49912068660806e-06,0.000407420373287285,2481,"ENSG00000169714","character(0)"
"4079",94,"pairwise","middle-anterior","SRP14",4.6813123303649,4.60032130884729e-06,0.000413521529416604,8427,"ENSG00000140319","character(0)"
"4080",95,"pairwise","middle-anterior","HCFC1R1",4.67512700924363,4.73001660343155e-06,0.00042207629910183,8853,"ENSG00000103145","character(0)"
"4081",96,"pairwise","middle-anterior","MIEN1",4.67274296314562,4.78094045017981e-06,0.000423528963793102,9643,"ENSG00000141741","character(0)"
"4082",97,"pairwise","middle-anterior","CERCAM",4.6671275037112,4.90298379827975e-06,0.000431215661395467,5756,"ENSG00000167123","c(""posterior_top3""; ""posterior-anterior_top6""; ""all_top15"")"
"4083",98,"pairwise","middle-anterior","VWA5B2",4.65308718621699,5.22140256651908e-06,0.000452706711884367,2653,"ENSG00000145198","c(""posterior_top13""; ""posterior-anterior_top12"")"
"4084",99,"pairwise","middle-anterior","FAHD2A",4.65027694796797,5.28748491010078e-06,0.000455207767788605,1558,"ENSG00000115042","character(0)"
"4085",100,"pairwise","middle-anterior","MZT2B",4.64424507146892,5.43205400577424e-06,0.000461158751531875,1672,"ENSG00000152082","character(0)"
"4086",101,"pairwise","middle-anterior","B3GAT3",4.64204732813582,5.48566853230739e-06,0.000462498605568674,6664,"ENSG00000149541","character(0)"
"4087",102,"pairwise","middle-anterior","TRMU",4.62205546699756,5.99734779060491e-06,0.000493221120284793,11753,"ENSG00000100416","character(0)"
"4088",103,"pairwise","middle-anterior","CES4A",4.62188509494119,6.00189976030975e-06,0.000493221120284793,9149,"ENSG00000172824","character(0)"
"4089",104,"pairwise","middle-anterior","MRPL41",4.62065684399655,6.03481449144702e-06,0.000493221120284793,5884,"ENSG00000182154","character(0)"
"4090",105,"pairwise","middle-anterior","ELMOD3",4.61687890732641,6.13714849441354e-06,0.00049686516784242,1526,"ENSG00000115459","character(0)"
"4091",106,"pairwise","middle-anterior","MZT2A",4.59954774306883,6.62839681128814e-06,0.000529621902078415,1680,"ENSG00000173272","character(0)"
"4092",107,"pairwise","middle-anterior","GNB2",4.5962122322858,6.7271869417854e-06,0.000534025067294328,4701,"ENSG00000172354","character(0)"
"4093",108,"pairwise","middle-anterior","NPIPA1",4.59259658586092,6.83587382384504e-06,0.000539151983848424,8925,"ENSG00000183426","character(0)"
"4094",109,"pairwise","middle-anterior","RPL5",4.58295551492489,7.13400727875224e-06,0.000559059224248373,564,"ENSG00000122406","character(0)"
"4095",110,"pairwise","middle-anterior","DPP7",4.58006649956708,7.22575421167646e-06,0.000560508716514012,5869,"ENSG00000176978","character(0)"
"4096",111,"pairwise","middle-anterior","PCBP4",4.57948984099504,7.24420263470052e-06,0.000560508716514012,2276,"ENSG00000090097","character(0)"
"4097",112,"pairwise","middle-anterior","DNAH1",4.57371992652818,7.43130528767764e-06,0.00057136922730729,2286,"ENSG00000114841","character(0)"
"4098",113,"pairwise","middle-anterior","TTLL3",4.56476354777309,7.73097375556905e-06,0.000590694713511448,2049,"ENSG00000214021","character(0)"
"4099",114,"pairwise","middle-anterior","CBWD5",4.55305306515624,8.14035932775816e-06,0.000618111135290954,5515,"ENSG00000147996","character(0)"
"4100",115,"pairwise","middle-anterior","SNN",4.55123011442976,8.20593365217683e-06,0.000619244067270751,8910,"ENSG00000184602","character(0)"
"4101",116,"pairwise","middle-anterior","AC010642.2",4.5474032387875,8.34524823051829e-06,0.000624769587337205,11015,"ENSG00000283103","character(0)"
"4102",117,"pairwise","middle-anterior","GABARAP",4.54642110556879,8.38136706121076e-06,0.000624769587337205,9416,"ENSG00000170296","character(0)"
"4103",118,"pairwise","middle-anterior","PHF1",4.54202021674636,8.54506730152068e-06,0.000631193617470565,3925,"ENSG00000112511","character(0)"
"4104",119,"pairwise","middle-anterior","COX6A1",4.54133556440468,8.57080903886412e-06,0.000631193617470565,7652,"ENSG00000111775","character(0)"
"4105",120,"pairwise","middle-anterior","TMEM191C",4.53663001502653,8.74975687722248e-06,0.000640328891697105,11535,"ENSG00000206140","character(0)"
"4106",121,"pairwise","middle-anterior","ROGDI",4.52546331618639,9.18890334956273e-06,0.00066470025709115,8886,"ENSG00000067836","character(0)"
"4107",122,"pairwise","middle-anterior","ZNF276",4.52098966221579,9.37071353288252e-06,0.000673864546702875,9314,"ENSG00000158805","character(0)"
"4108",123,"pairwise","middle-anterior","EIF3K",4.50778438225825,9.92776175948194e-06,0.00070562143900969,10703,"ENSG00000178982","character(0)"
"4109",124,"pairwise","middle-anterior","BLOC1S1",4.50634232264328,9.99048516356461e-06,0.000705975035402181,7361,"ENSG00000135441","character(0)"
"4110",125,"pairwise","middle-anterior","PHC1",4.50351162364751,1.01147172627632e-05,0.000710646083547589,7164,"ENSG00000111752","character(0)"
"4111",126,"pairwise","middle-anterior","SPG7",4.48410034787966,1.10074877140501e-05,0.000768951641738645,9306,"ENSG00000197912","character(0)"
"4112",127,"pairwise","middle-anterior","NDUFA11",4.47970476468849,1.12199120754742e-05,0.000779337642742456,10350,"ENSG00000174886","character(0)"
"4113",128,"pairwise","middle-anterior","LAT",4.47808661753418,1.1299098711839e-05,0.000780403851707522,8999,"ENSG00000213658","character(0)"
"4114",129,"pairwise","middle-anterior","NDUFAF8",4.46516974783043,1.19507310013646e-05,0.000820773519616195,9993,"ENSG00000224877","character(0)"
"4115",130,"pairwise","middle-anterior","NENF",4.46147355551859,1.21437390801075e-05,0.000829305403971409,1082,"ENSG00000117691","character(0)"
"4116",131,"pairwise","middle-anterior","RPS19BP1",4.46020567857232,1.22106317149165e-05,0.000829305403971409,11691,"ENSG00000187051","character(0)"
"4117",132,"pairwise","middle-anterior","BORCS8",4.45197712508316,1.26534404937769e-05,0.000852571757790537,10576,"ENSG00000254901","character(0)"
"4118",133,"pairwise","middle-anterior","LINC00599",4.44878124755447,1.28295437817848e-05,0.000852571757790537,4952,"ENSG00000253230","character(0)"
"4119",134,"pairwise","middle-anterior","LKAAEAR1",4.44873401722928,1.28321638800375e-05,0.000852571757790537,11359,"ENSG00000171695","character(0)"
"4120",135,"pairwise","middle-anterior","AC019257.1",4.44286780838631,1.31616146852296e-05,0.000865057739392104,4942,"ENSG00000253764","character(0)"
"4121",136,"pairwise","middle-anterior","MIR762HG",4.42985083439997,1.39218894611305e-05,0.000902446113911932,9047,"ENSG00000260083","character(0)"
"4122",137,"pairwise","middle-anterior","C19orf81",4.42793899474654,1.40370414045381e-05,0.000903172795634096,10911,"ENSG00000235034","character(0)"
"4123",138,"pairwise","middle-anterior","KIFC2",4.42125192021863,1.44470399536704e-05,0.000922731928797652,5374,"ENSG00000167702","c(""posterior_top11""; ""posterior-anterior_top13"")"
"4124",139,"pairwise","middle-anterior","PIN1",4.42034282340363,1.45036577184917e-05,0.000922731928797652,10409,"ENSG00000127445","character(0)"
"4125",140,"pairwise","middle-anterior","FTL",4.419322353582,1.4567465215374e-05,0.000922731928797652,10869,"ENSG00000087086","character(0)"
"4126",141,"pairwise","middle-anterior","SCNN1D",4.41325823596152,1.4952229410148e-05,0.000942221672881749,12,"ENSG00000162572","c(""posterior_top18""; ""posterior-anterior_top18"")"
"4127",142,"pairwise","middle-anterior","TRADD",4.40902852087742,1.52263515132066e-05,0.000949704832902811,9153,"ENSG00000102871","character(0)"
"4128",143,"pairwise","middle-anterior","CCDC85B",4.39344939473406,1.62781715853015e-05,0.00101015557172747,6761,"ENSG00000175602","character(0)"
"4129",144,"pairwise","middle-anterior","MYDGF",4.38233420642991,1.70708161495566e-05,0.00105399357287035,10336,"ENSG00000074842","character(0)"
"4130",145,"pairwise","middle-anterior","IMMP1L",4.38049521635333,1.72054742715303e-05,0.00105696946215808,6531,"ENSG00000148950","character(0)"
"4131",146,"pairwise","middle-anterior","PHLDB1",4.36258195794999,1.85715220703467e-05,0.00112953660353228,7012,"ENSG00000019144","character(0)"
"4132",147,"pairwise","middle-anterior","UBA7",4.36095266847845,1.87008001577625e-05,0.00113176872241904,2244,"ENSG00000182179","character(0)"
"4133",148,"pairwise","middle-anterior","CHCHD2",4.35433380505255,1.92349029245322e-05,0.0011531430053403,4537,"ENSG00000106153","character(0)"
"4134",149,"pairwise","middle-anterior","SLC35E2A",4.35367308805807,1.92890138443797e-05,0.0011531430053403,35,"ENSG00000215790","character(0)"
"4135",150,"pairwise","middle-anterior","PLEKHJ1",4.3530891471326,1.93369583717596e-05,0.0011531430053403,10285,"ENSG00000104886","character(0)"
"4136",151,"pairwise","middle-anterior","ARRDC1",4.33989722470968,2.04509996795931e-05,0.00120360702559877,5887,"ENSG00000197070","character(0)"
"4137",152,"pairwise","middle-anterior","CHKA",4.33957979689037,2.04785489836027e-05,0.00120360702559877,6816,"ENSG00000110721","character(0)"
"4138",153,"pairwise","middle-anterior","ATP5MG",4.33684692158427,2.07172076526131e-05,0.00121180795958466,7007,"ENSG00000167283","character(0)"
"4139",154,"pairwise","middle-anterior","GABBR1",4.33097113483775,2.1239384389094e-05,0.0012347012838918,3832,"ENSG00000204681","character(0)"
"4140",155,"pairwise","middle-anterior","GUK1",4.32290604629968,2.19766787167988e-05,0.00126728725147578,1141,"ENSG00000143774","character(0)"
"4141",156,"pairwise","middle-anterior","AL359091.1",4.30858019327576,2.33471367334548e-05,0.00132752905379761,5755,"ENSG00000207955","c(""posterior_top16""; ""posterior-anterior_top17"")"
"4142",157,"pairwise","middle-anterior","ISCU",4.29784905275101,2.44269037990322e-05,0.00138249490251467,7568,"ENSG00000136003","character(0)"
"4143",158,"pairwise","middle-anterior","CDK5RAP3",4.29583124857943,2.46352024123869e-05,0.00138785875341673,9760,"ENSG00000108465","character(0)"
"4144",159,"pairwise","middle-anterior","SLC25A39",4.29112347182218,2.51278164422145e-05,0.00140911722938565,9718,"ENSG00000013306","character(0)"
"4145",160,"pairwise","middle-anterior","RPS8",4.28805229842497,2.54542433489073e-05,0.00142090468009311,398,"ENSG00000142937","character(0)"
"4146",161,"pairwise","middle-anterior","RPS7",4.28524060485244,2.57566447537181e-05,0.00142605490317789,1234,"ENSG00000171863","middle-posterior_top14"
"4147",162,"pairwise","middle-anterior","SMIM26",4.28502655416232,2.57798064296371e-05,0.00142605490317789,11108,"ENSG00000232388","character(0)"
"4148",163,"pairwise","middle-anterior","HIP1R",4.28366737446392,2.59273440998397e-05,0.00142775577306549,7688,"ENSG00000130787","character(0)"
"4149",164,"pairwise","middle-anterior","ACSS1",4.2695651436684,2.75065629608336e-05,0.00149452325420529,11125,"ENSG00000154930","character(0)"
"4150",165,"pairwise","middle-anterior","BRI3",4.23839826757192,3.13294132343999e-05,0.00169469945482539,4656,"ENSG00000164713","character(0)"
"4151",166,"pairwise","middle-anterior","PLA2G4B",4.234341795551,3.18628181023319e-05,0.0017159601378899,8457,"ENSG00000243708","character(0)"
"4152",167,"pairwise","middle-anterior","UPK3BL1",4.21976122327714,3.3852650761274e-05,0.0017949697666479,4727,"ENSG00000267368","character(0)"
"4153",168,"pairwise","middle-anterior","CCDC130",4.21930193251603,3.39172201305248e-05,0.0017949697666479,10486,"ENSG00000104957","character(0)"
"4154",169,"pairwise","middle-anterior","SLC25A11",4.21501074702654,3.45262078943687e-05,0.00181932280822697,9381,"ENSG00000108528","character(0)"
"4155",170,"pairwise","middle-anterior","RPL11",4.21118443340491,3.50780195564634e-05,0.00184046690591315,192,"ENSG00000142676","character(0)"
"4156",171,"pairwise","middle-anterior","ACAP3",4.20858231794346,3.54580848919634e-05,0.00185245764018912,13,"ENSG00000131584","character(0)"
"4157",172,"pairwise","middle-anterior","TMEM141",4.19677870571837,3.72320561139101e-05,0.00193685908933001,5850,"ENSG00000244187","character(0)"
"4158",173,"pairwise","middle-anterior","RPL29",4.193664507586,3.77140347026842e-05,0.0019536189586454,2280,"ENSG00000162244","character(0)"
"4159",174,"pairwise","middle-anterior","WBP1",4.18528254969927,3.90410677673156e-05,0.00201382722976976,1506,"ENSG00000239779","character(0)"
"4160",175,"pairwise","middle-anterior","COMMD6",4.18316092669033,3.93839665178401e-05,0.00202297895243948,7885,"ENSG00000188243","character(0)"
"4161",176,"pairwise","middle-anterior","GAA",4.18100581492109,3.97352199982514e-05,0.00202806909428568,9979,"ENSG00000171298","character(0)"
"4162",177,"pairwise","middle-anterior","LINC00342",4.18051975446986,3.98148533847496e-05,0.00202806909428568,1559,"ENSG00000232931","character(0)"
"4163",178,"pairwise","middle-anterior","GOLGA8B",4.17803377610863,4.02245296664059e-05,0.00204043516668802,8416,"ENSG00000215252","character(0)"
"4164",179,"pairwise","middle-anterior","RPS10",4.17537303824148,4.06674619152697e-05,0.00204655865708234,3936,"ENSG00000124614","character(0)"
"4165",180,"pairwise","middle-anterior","CUL9",4.17529775566397,4.06800616499803e-05,0.00204655865708234,4003,"ENSG00000112659","character(0)"
"4166",181,"pairwise","middle-anterior","CIAO2B",4.15462334727156,4.42849207031576e-05,0.00220972716569838,9147,"ENSG00000166595","character(0)"
"4167",182,"pairwise","middle-anterior","BNIP1",4.14525556617756,4.60168337614097e-05,0.00228681216558225,3654,"ENSG00000113734","character(0)"
"4168",183,"pairwise","middle-anterior","MCRIP2",4.14371612534876,4.63075550100037e-05,0.00229151362650303,8776,"ENSG00000172366","character(0)"
"4169",184,"pairwise","middle-anterior","NEIL1",4.13591889197315,4.78071580642961e-05,0.00234715866400008,8638,"ENSG00000140398","character(0)"
"4170",185,"pairwise","middle-anterior","ARGLU1",4.12114886869713,5.07756546893248e-05,0.00248292951430798,7929,"ENSG00000134884","character(0)"
"4171",186,"pairwise","middle-anterior","ARFGAP1",4.11234987766352,5.26267504578675e-05,0.00254293290255901,11333,"ENSG00000101199","character(0)"
"4172",187,"pairwise","middle-anterior","AGRN",4.11038014418575,5.30498571241256e-05,0.0025432725621272,7,"ENSG00000188157","character(0)"
