"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"173824",16,"pairwise","Sp09D06-Sp09D09","SPP1",6.44030554328687,5.75957344638759e-10,7.25884385382354e-08,2957,"ENSG00000118785","c(""Sp09D06_top12""; ""Sp09D06-Sp09D07_top20""; ""Sp09D06-Sp09D09_top16""; ""Sp09D06-Sp09D02_top14""; ""Sp09D06-Sp09D03_top8""; ""Sp09D07-Sp09D03_top18""; ""Sp09D09-Sp09D03_top6""; ""Sp09D06-Sp09D04_top19""; ""Sp09D06-Sp09D05_top13""; ""Sp09D09-Sp09D05_top14"")"
"173825",17,"pairwise","Sp09D06-Sp09D09","SLC44A1",6.40456759520143,7.05283477664067e-10,8.62209051444322e-08,5634,"ENSG00000070214","c(""Sp09D06_top9""; ""Sp09D06-Sp09D09_top17"")"
"173826",18,"pairwise","Sp09D06-Sp09D09","SOX2-OT",6.39895173815267,7.2804369423955e-10,8.81221204166188e-08,2637,"ENSG00000242808","c(""Sp09D06_top7""; ""Sp09D06-Sp09D07_top16""; ""Sp09D06-Sp09D08_top12""; ""Sp09D06-Sp09D09_top18""; ""Sp09D06-Sp09D01_top20""; ""Sp09D06-Sp09D03_top11""; ""Sp09D09-Sp09D03_top13""; ""Sp09D06-Sp09D04_top17""; ""Sp09D06-Sp09D05_top9""; ""Sp09D09-Sp09D05_top8""; ""Sp09D09-Sp09D07_top12""; ""Sp09D09-Sp09D08_top14"")"
"173827",19,"pairwise","Sp09D06-Sp09D09","CNTN2",6.250108966021,1.67768901455955e-09,1.83122751812415e-07,1042,"ENSG00000184144","c(""Sp09D06_top17""; ""Sp09D06-Sp09D09_top19""; ""Sp09D06-Sp09D01_top6""; ""Sp09D09-Sp09D01_top8""; ""Sp09D06-Sp09D02_top8""; ""Sp09D09-Sp09D02_top15"")"
"173828",20,"pairwise","Sp09D06-Sp09D09","HPN-AS1",6.12345087435883,3.37723332527929e-09,3.23631644872384e-07,10634,"ENSG00000227392","Sp09D06-Sp09D09_top20"
"173829",21,"pairwise","Sp09D06-Sp09D09","S100B",6.11621838456893,3.51382778642714e-09,3.30434959146706e-07,11480,"ENSG00000160307","c(""Sp09D02-Sp09D03_top4""; ""Sp09D02-Sp09D04_top19""; ""Sp09D02-Sp09D05_top3""; ""Sp09D02-Sp09D08_top7""; ""Sp09D06-Sp09D07_top18""; ""Sp09D06-Sp09D08_top13""; ""Sp09D06-Sp09D04_top12""; ""Sp09D09-Sp09D04_top8""; ""Sp09D06-Sp09D05_top20""; ""Sp09D09-Sp09D07_top17""; ""Sp09D09-Sp09D08_top13"")"
"173830",22,"pairwise","Sp09D06-Sp09D09","PLLP",6.0945012955212,3.9573062767171e-09,3.69292908384323e-07,9116,"ENSG00000102934","c(""Sp09D06_top11""; ""Sp09D06-Sp09D02_top16"")"
"173831",23,"pairwise","Sp09D06-Sp09D09","TF",6.07785994562319,4.33378276783885e-09,3.98349581479924e-07,2504,"ENSG00000091513","c(""Sp09D06_top13""; ""Sp09D09_top16""; ""Sp09D06-Sp09D08_top18""; ""Sp09D06-Sp09D01_top8""; ""Sp09D06-Sp09D02_top11""; ""Sp09D06-Sp09D03_top9""; ""Sp09D09-Sp09D03_top8""; ""Sp09D06-Sp09D04_top20""; ""Sp09D06-Sp09D05_top15""; ""Sp09D09-Sp09D05_top12""; ""Sp09D09-Sp09D08_top16"")"
"173832",24,"pairwise","Sp09D06-Sp09D09","PLAAT3",6.07602804791635,4.37730822164085e-09,3.99347709026562e-07,6688,"ENSG00000176485","c(""Sp09D06_top8""; ""Sp09D06-Sp09D07_top17""; ""Sp09D09-Sp09D07_top16"")"
"173833",25,"pairwise","Sp09D06-Sp09D09","PLEKHB1",5.88524024261727,1.22498310433814e-08,9.72429769515177e-07,6852,"ENSG00000021300","c(""Sp09D02-Sp09D03_top3""; ""Sp09D02-Sp09D05_top6""; ""Sp09D02-Sp09D08_top15""; ""Sp09D06-Sp09D07_top9""; ""Sp09D06-Sp09D08_top7""; ""Sp09D06-Sp09D03_top14""; ""Sp09D09-Sp09D03_top14""; ""Sp09D06-Sp09D04_top8""; ""Sp09D09-Sp09D04_top3""; ""Sp09D06-Sp09D05_top14""; ""Sp09D09-Sp09D05_top10""; ""Sp09D09-Sp09D07_top2""; ""Sp09D09-Sp09D08_top4""; ""all_top18"")"
"176308",1,"pairwise","Sp09D07-Sp09D08","NPTX1",13.4811732429762,9.59284522635336e-32,1.1727253289217e-27,9985,"ENSG00000171246","c(""Sp09D07_top1""; ""Sp09D04-Sp09D08_top15""; ""Sp09D07-Sp09D08_top1""; ""Sp09D07-Sp09D01_top1""; ""Sp09D09-Sp09D01_top5""; ""Sp09D07-Sp09D02_top2""; ""Sp09D09-Sp09D02_top6""; ""Sp09D07-Sp09D03_top20""; ""Sp09D07-Sp09D04_top4""; ""Sp09D07-Sp09D05_top2""; ""Sp09D09-Sp09D06_top8"")"
"176309",2,"pairwise","Sp09D07-Sp09D08","DIRAS2",12.5224499925169,1.88964568257508e-28,1.15504592347402e-24,5571,"ENSG00000165023","c(""Sp09D07_top3""; ""Sp09D04-Sp09D05_top2""; ""Sp09D04-Sp09D08_top1""; ""Sp09D07-Sp09D08_top2""; ""Sp09D07-Sp09D01_top3""; ""Sp09D09-Sp09D01_top2""; ""Sp09D04-Sp09D02_top4""; ""Sp09D07-Sp09D02_top1""; ""Sp09D09-Sp09D02_top1""; ""Sp09D04-Sp09D03_top20""; ""Sp09D07-Sp09D03_top1""; ""Sp09D07-Sp09D05_top1"")"
"176310",3,"pairwise","Sp09D07-Sp09D08","THRA",9.55493188092437,9.97531024222841e-19,2.43896335422485e-15,9648,"ENSG00000126351","c(""Sp09D03-Sp09D05_top7""; ""Sp09D03-Sp09D08_top4""; ""Sp09D05-Sp09D08_top15""; ""Sp09D07-Sp09D08_top3""; ""Sp09D07-Sp09D04_top13"")"
"176311",4,"pairwise","Sp09D07-Sp09D08","MAP2K1",8.99681000620176,5.07737367541882e-17,7.52647067444295e-14,8586,"ENSG00000169032","c(""Sp09D07_top4""; ""Sp09D07-Sp09D08_top4""; ""Sp09D07-Sp09D09_top19""; ""Sp09D07-Sp09D01_top11""; ""Sp09D07-Sp09D02_top13""; ""Sp09D07-Sp09D05_top10""; ""Sp09D07-Sp09D06_top17"")"
"176312",5,"pairwise","Sp09D07-Sp09D08","PEA15",8.76983250337177,2.42727940208591e-16,2.96734906905002e-13,868,"ENSG00000162734","c(""Sp09D03-Sp09D08_top12""; ""Sp09D05-Sp09D08_top4""; ""Sp09D07-Sp09D08_top5""; ""Sp09D07-Sp09D04_top10"")"
"176313",6,"pairwise","Sp09D07-Sp09D08","SMIM32",8.71378260920973,3.56068504996833e-16,3.95721588507844e-13,3503,"ENSG00000271824","c(""Sp09D07_top2""; ""Sp09D07-Sp09D08_top6""; ""Sp09D07-Sp09D09_top6""; ""Sp09D07-Sp09D03_top15""; ""Sp09D07-Sp09D05_top6"")"
"176314",7,"pairwise","Sp09D07-Sp09D08","DKK3",8.63928156306799,5.91377110443996e-16,6.02465431264821e-13,6476,"ENSG00000050165","c(""Sp09D07_top9""; ""Sp09D07-Sp09D08_top7""; ""Sp09D07-Sp09D06_top12""; ""Sp09D09-Sp09D06_top2"")"
"176315",8,"pairwise","Sp09D07-Sp09D08","NR4A2",8.56913649317063,9.51478092144116e-16,8.30844262604416e-13,1718,"ENSG00000153234","c(""Sp09D07_top18""; ""Sp09D07-Sp09D08_top8""; ""Sp09D07-Sp09D05_top9"")"
"176316",9,"pairwise","Sp09D07-Sp09D08","OLFML2B",8.38986281848144,3.17786337010919e-15,2.42808623122406e-12,893,"ENSG00000162745","c(""Sp09D07_top13""; ""Sp09D07-Sp09D08_top9""; ""Sp09D07-Sp09D04_top16""; ""Sp09D07-Sp09D05_top8"")"
"176317",10,"pairwise","Sp09D07-Sp09D08","SEMA3E",8.32155184453643,5.01317553452117e-15,3.40478171719563e-12,4608,"ENSG00000170381","c(""Sp09D09_top18""; ""Sp09D04-Sp09D08_top19""; ""Sp09D07-Sp09D08_top10""; ""Sp09D07-Sp09D03_top19""; ""Sp09D07-Sp09D05_top5"")"
"176318",11,"pairwise","Sp09D07-Sp09D08","ATP2B4",8.14110356376029,1.65483263595581e-14,1.03091479982162e-11,1032,"ENSG00000058668","Sp09D07-Sp09D08_top11"
"176319",12,"pairwise","Sp09D07-Sp09D08","KRT17",8.13821518706311,1.68656817966728e-14,1.03091479982162e-11,9661,"ENSG00000128422","c(""Sp09D09_top3""; ""Sp09D07-Sp09D08_top12""; ""Sp09D09-Sp09D02_top16""; ""Sp09D07-Sp09D03_top5""; ""Sp09D07-Sp09D05_top3"")"
"176320",13,"pairwise","Sp09D07-Sp09D08","HS3ST4",8.05966357309367,2.82310580545911e-14,1.56874856689717e-11,8980,"ENSG00000182601","c(""Sp09D04-Sp09D08_top7""; ""Sp09D07-Sp09D08_top13""; ""Sp09D07-Sp09D05_top15"")"
"176321",14,"pairwise","Sp09D07-Sp09D08","LY6H",7.82653534162585,1.28034289460241e-13,6.52174661938101e-11,5333,"ENSG00000176956","c(""Sp09D05-Sp09D08_top16""; ""Sp09D07-Sp09D08_top14"")"
"176322",15,"pairwise","Sp09D07-Sp09D08","GNG2",7.64179206430368,4.16468114658587e-13,1.95820103911586e-10,8098,"ENSG00000186469","c(""Sp09D03-Sp09D05_top15""; ""Sp09D03-Sp09D08_top19""; ""Sp09D07-Sp09D08_top15""; ""Sp09D07-Sp09D04_top3"")"
"176323",16,"pairwise","Sp09D07-Sp09D08","THEMIS",7.39481442866974,1.96255308930823e-12,8.56864697028327e-10,4216,"ENSG00000172673","c(""Sp09D07_top6""; ""Sp09D07-Sp09D08_top16""; ""Sp09D07-Sp09D03_top7""; ""Sp09D07-Sp09D05_top7"")"
"176324",17,"pairwise","Sp09D07-Sp09D08","ANXA1",7.35998951592687,2.43588743098504e-12,1.02685254633766e-09,5533,"ENSG00000135046","c(""Sp09D07-Sp09D08_top17""; ""Sp09D07-Sp09D05_top19"")"
"176325",18,"pairwise","Sp09D07-Sp09D08","FILIP1",7.28619373146475,3.84228039510967e-12,1.56572926100719e-09,4078,"ENSG00000118407","Sp09D07-Sp09D08_top18"
"176326",19,"pairwise","Sp09D07-Sp09D08","HPCAL1",7.26389105304576,4.40720241799122e-12,1.73800159870783e-09,1250,"ENSG00000115756","c(""Sp09D03_top1""; ""Sp09D02-Sp09D04_top10""; ""Sp09D03-Sp09D04_top1""; ""Sp09D03-Sp09D05_top1""; ""Sp09D03-Sp09D06_top9""; ""Sp09D03-Sp09D07_top1""; ""Sp09D03-Sp09D08_top1""; ""Sp09D03-Sp09D09_top19""; ""Sp09D05-Sp09D08_top1""; ""Sp09D07-Sp09D08_top19""; ""Sp09D05-Sp09D04_top1""; ""Sp09D07-Sp09D04_top2""; ""Sp09D09-Sp09D04_top4"")"
"176327",20,"pairwise","Sp09D07-Sp09D08","SLN",7.149524456748,8.86838626293384e-12,3.28533400195049e-09,6958,"ENSG00000170290","c(""Sp09D07_top5""; ""Sp09D07-Sp09D08_top20""; ""Sp09D07-Sp09D05_top14"")"
"176328",21,"pairwise","Sp09D07-Sp09D08","B3GALT2",7.13230755120824,9.8468389100236e-12,3.54051781397172e-09,990,"ENSG00000162630","Sp09D07-Sp09D05_top17"
"176329",22,"pairwise","Sp09D07-Sp09D08","TMEM233",7.07780281028235,1.37002134273853e-11,4.65236414304961e-09,7641,"ENSG00000224982","c(""Sp09D07_top11""; ""Sp09D07-Sp09D04_top9"")"
"176330",23,"pairwise","Sp09D07-Sp09D08","DACH1",6.90787566137229,3.796143720134e-11,1.22125939417469e-08,7879,"ENSG00000276644","Sp09D07_top8"
"176331",24,"pairwise","Sp09D07-Sp09D08","GPM6A",6.86586551723518,4.87181315417882e-11,1.52712604640605e-08,3133,"ENSG00000150625","c(""Sp09D03-Sp09D06_top19""; ""Sp09D03-Sp09D08_top11""; ""Sp09D05-Sp09D08_top11""; ""Sp09D02-Sp09D01_top19""; ""Sp09D09-Sp09D06_top3"")"
"176332",25,"pairwise","Sp09D07-Sp09D08","ISLR",6.85667411539097,5.14444462245233e-11,1.57227088773699e-08,8622,"ENSG00000129009","c(""Sp09D07_top10""; ""Sp09D07-Sp09D03_top17""; ""Sp09D07-Sp09D04_top14""; ""Sp09D07-Sp09D05_top12"")"
"176813",1,"pairwise","Sp09D07-Sp09D09","CCK",9.8143068614572,1.54754168538521e-19,9.45934855191711e-16,2165,"ENSG00000187094","c(""Sp09D02-Sp09D06_top20""; ""Sp09D03-Sp09D06_top7""; ""Sp09D05-Sp09D06_top10""; ""Sp09D07-Sp09D09_top1""; ""Sp09D02-Sp09D01_top14""; ""Sp09D05-Sp09D04_top6""; ""Sp09D07-Sp09D04_top1""; ""Sp09D08-Sp09D04_top4""; ""Sp09D07-Sp09D06_top1"")"
"176814",2,"pairwise","Sp09D07-Sp09D09","SNAP25",6.60972669762976,2.18190053422984e-10,8.60443033256768e-08,11086,"ENSG00000132639","c(""Sp09D04-Sp09D06_top2""; ""Sp09D04-Sp09D09_top6""; ""Sp09D07-Sp09D09_top2""; ""Sp09D04-Sp09D01_top9""; ""Sp09D07-Sp09D01_top18""; ""Sp09D08-Sp09D01_top20""; ""Sp09D04-Sp09D02_top6""; ""Sp09D07-Sp09D02_top15""; ""Sp09D08-Sp09D02_top19""; ""Sp09D07-Sp09D06_top3""; ""Sp09D08-Sp09D06_top17""; ""Sp09D09-Sp09D06_top19"")"
"176815",3,"pairwise","Sp09D07-Sp09D09","CPLX2",6.6024662088795,2.27536835431731e-10,8.69261816610286e-08,3662,"ENSG00000145920","Sp09D07-Sp09D09_top3"
"176816",4,"pairwise","Sp09D07-Sp09D09","MAP1B",6.50889006685333,3.89609401936092e-10,1.39895130992562e-07,3323,"ENSG00000131711","c(""Sp09D08_top14""; ""Sp09D07-Sp09D09_top4""; ""Sp09D08-Sp09D09_top17""; ""Sp09D04-Sp09D02_top14""; ""Sp09D05-Sp09D02_top6""; ""Sp09D07-Sp09D02_top8""; ""Sp09D08-Sp09D02_top4""; ""Sp09D04-Sp09D03_top15""; ""Sp09D05-Sp09D03_top5""; ""Sp09D07-Sp09D03_top13""; ""Sp09D08-Sp09D03_top6""; ""Sp09D08-Sp09D05_top16"")"
"176817",5,"pairwise","Sp09D07-Sp09D09","LGALS1",6.49913233878978,4.11961121941287e-10,1.39895130992562e-07,11657,"ENSG00000100097","c(""Sp09D08_top5""; ""Sp09D04-Sp09D09_top1""; ""Sp09D07-Sp09D09_top5""; ""Sp09D08-Sp09D09_top2""; ""Sp09D04-Sp09D03_top1""; ""Sp09D05-Sp09D03_top1""; ""Sp09D07-Sp09D03_top2""; ""Sp09D08-Sp09D03_top1""; ""Sp09D08-Sp09D05_top1""; ""Sp09D08-Sp09D06_top16""; ""Sp09D08-Sp09D07_top6"")"
"176818",6,"pairwise","Sp09D07-Sp09D09","SMIM32",6.42621940946414,6.23885582474689e-10,2.00710559098765e-07,3503,"ENSG00000271824","c(""Sp09D07_top2""; ""Sp09D07-Sp09D08_top6""; ""Sp09D07-Sp09D09_top6""; ""Sp09D07-Sp09D03_top15""; ""Sp09D07-Sp09D05_top6"")"
"176819",7,"pairwise","Sp09D07-Sp09D09","ENC1",6.39914846374544,7.272343511635e-10,2.27959998537789e-07,3332,"ENSG00000171617","c(""Sp09D03_top14""; ""Sp09D05_top4""; ""Sp09D03-Sp09D04_top6""; ""Sp09D03-Sp09D06_top1""; ""Sp09D03-Sp09D09_top1""; ""Sp09D05-Sp09D06_top1""; ""Sp09D05-Sp09D08_top18""; ""Sp09D05-Sp09D09_top2""; ""Sp09D07-Sp09D09_top7""; ""Sp09D03-Sp09D01_top3""; ""Sp09D05-Sp09D01_top13""; ""Sp09D03-Sp09D02_top2""; ""Sp09D05-Sp09D02_top9""; ""Sp09D05-Sp09D04_top5""; ""Sp09D07-Sp09D06_top5"")"
"176820",8,"pairwise","Sp09D07-Sp09D09","TUBB2A",6.28533401638074,1.37860842328933e-09,3.76711592168102e-07,3744,"ENSG00000137267","c(""Sp09D04_top12""; ""Sp09D04-Sp09D05_top16""; ""Sp09D04-Sp09D06_top1""; ""Sp09D04-Sp09D09_top5""; ""Sp09D07-Sp09D09_top8""; ""Sp09D04-Sp09D01_top2""; ""Sp09D07-Sp09D01_top7""; ""Sp09D08-Sp09D01_top12""; ""Sp09D04-Sp09D02_top5""; ""Sp09D07-Sp09D02_top17""; ""Sp09D04-Sp09D03_top4""; ""Sp09D05-Sp09D03_top12""; ""Sp09D07-Sp09D03_top14""; ""Sp09D08-Sp09D03_top12""; ""Sp09D07-Sp09D06_top10"")"
"176821",9,"pairwise","Sp09D07-Sp09D09","NPTN",6.28310728861781,1.39585739904057e-09,3.76711592168102e-07,8616,"ENSG00000156642","c(""Sp09D03-Sp09D06_top8""; ""Sp09D05-Sp09D06_top12""; ""Sp09D07-Sp09D09_top9""; ""Sp09D03-Sp09D01_top8""; ""Sp09D05-Sp09D01_top14""; ""Sp09D03-Sp09D02_top3""; ""Sp09D05-Sp09D02_top13""; ""Sp09D07-Sp09D06_top4""; ""Sp09D08-Sp09D06_top14""; ""Sp09D09-Sp09D06_top15"")"
"176822",10,"pairwise","Sp09D07-Sp09D09","CREG2",6.28035333417635,1.41748329159368e-09,3.76711592168102e-07,1600,"ENSG00000175874","Sp09D07-Sp09D09_top10"
"176823",11,"pairwise","Sp09D07-Sp09D09","VSNL1",6.1586521077115,2.78323194379799e-09,6.7539024302487e-07,1267,"ENSG00000163032","c(""Sp09D03-Sp09D06_top14""; ""Sp09D04-Sp09D06_top16""; ""Sp09D05-Sp09D06_top9""; ""Sp09D07-Sp09D09_top11""; ""Sp09D05-Sp09D01_top16""; ""Sp09D03-Sp09D02_top7""; ""Sp09D05-Sp09D02_top5""; ""Sp09D08-Sp09D02_top15""; ""Sp09D07-Sp09D06_top6""; ""Sp09D08-Sp09D06_top8""; ""Sp09D09-Sp09D06_top13"")"
"176824",12,"pairwise","Sp09D07-Sp09D09","YWHAG",6.09081603217665,4.0378144170723e-09,8.66004934187875e-07,4593,"ENSG00000170027","c(""Sp09D07-Sp09D09_top12""; ""Sp09D04-Sp09D01_top11""; ""Sp09D05-Sp09D01_top19""; ""Sp09D07-Sp09D01_top13""; ""Sp09D08-Sp09D01_top15""; ""Sp09D04-Sp09D02_top10""; ""Sp09D05-Sp09D02_top14""; ""Sp09D07-Sp09D02_top10""; ""Sp09D08-Sp09D02_top17"")"
"176825",13,"pairwise","Sp09D07-Sp09D09","ARPP19",6.07114615589731,4.49540097287801e-09,9.31462320227689e-07,8529,"ENSG00000128989","c(""Sp09D03_top3""; ""Sp09D03-Sp09D04_top10""; ""Sp09D03-Sp09D05_top13""; ""Sp09D03-Sp09D06_top3""; ""Sp09D03-Sp09D08_top3""; ""Sp09D03-Sp09D09_top4""; ""Sp09D05-Sp09D08_top2""; ""Sp09D07-Sp09D09_top13""; ""Sp09D03-Sp09D01_top1""; ""Sp09D03-Sp09D02_top1"")"
"176826",14,"pairwise","Sp09D07-Sp09D09","KLC1",6.05722418717075,4.84956256426498e-09,9.8809837246899e-07,8350,"ENSG00000126214","c(""Sp09D07-Sp09D09_top14""; ""Sp09D07-Sp09D01_top17"")"
"176827",15,"pairwise","Sp09D07-Sp09D09","OLFM1",6.0369885022258,5.41349334554174e-09,1.08491731392209e-06,5827,"ENSG00000130558","c(""Sp09D03-Sp09D06_top2""; ""Sp09D03-Sp09D09_top6""; ""Sp09D04-Sp09D06_top8""; ""Sp09D05-Sp09D06_top2""; ""Sp09D05-Sp09D09_top8""; ""Sp09D07-Sp09D09_top15""; ""Sp09D08-Sp09D09_top14""; ""Sp09D03-Sp09D01_top4""; ""Sp09D05-Sp09D01_top11""; ""Sp09D03-Sp09D02_top18""; ""Sp09D07-Sp09D06_top9""; ""Sp09D08-Sp09D06_top4""; ""Sp09D09-Sp09D06_top16"")"
"176828",16,"pairwise","Sp09D07-Sp09D09","UCHL1",5.96701318329134,7.90338708386702e-09,1.47043631910771e-06,2847,"ENSG00000154277","c(""Sp09D04-Sp09D06_top18""; ""Sp09D07-Sp09D09_top16""; ""Sp09D04-Sp09D01_top4""; ""Sp09D05-Sp09D01_top5""; ""Sp09D07-Sp09D01_top5""; ""Sp09D08-Sp09D01_top3""; ""Sp09D04-Sp09D02_top8""; ""Sp09D05-Sp09D02_top12""; ""Sp09D07-Sp09D02_top11""; ""Sp09D08-Sp09D02_top5""; ""Sp09D08-Sp09D03_top14""; ""Sp09D08-Sp09D05_top17""; ""Sp09D08-Sp09D06_top12"")"
"176829",17,"pairwise","Sp09D07-Sp09D09","SCG5",5.89581059630877,1.15780154689297e-08,1.96585054316202e-06,8403,"ENSG00000166922","c(""Sp09D07-Sp09D09_top17""; ""Sp09D03-Sp09D01_top11""; ""Sp09D04-Sp09D01_top13""; ""Sp09D05-Sp09D01_top17""; ""Sp09D07-Sp09D01_top10""; ""Sp09D08-Sp09D01_top17"")"
"176830",18,"pairwise","Sp09D07-Sp09D09","SYT1",5.89262365474505,1.17766811430604e-08,1.97219078046457e-06,7486,"ENSG00000067715","c(""Sp09D04-Sp09D06_top7""; ""Sp09D07-Sp09D09_top18""; ""Sp09D07-Sp09D06_top7""; ""Sp09D09-Sp09D06_top9"")"
"176831",19,"pairwise","Sp09D07-Sp09D09","MAP2K1",5.884374719033,1.23064982145674e-08,2.03306676585253e-06,8586,"ENSG00000169032","c(""Sp09D07_top4""; ""Sp09D07-Sp09D08_top4""; ""Sp09D07-Sp09D09_top19""; ""Sp09D07-Sp09D01_top11""; ""Sp09D07-Sp09D02_top13""; ""Sp09D07-Sp09D05_top10""; ""Sp09D07-Sp09D06_top17"")"
"176832",20,"pairwise","Sp09D07-Sp09D09","YWHAH",5.87993802931935,1.26010214481417e-08,2.05396649604709e-06,11626,"ENSG00000128245","c(""Sp09D05_top9""; ""Sp09D05-Sp09D06_top7""; ""Sp09D05-Sp09D09_top16""; ""Sp09D07-Sp09D09_top20""; ""Sp09D05-Sp09D01_top3""; ""Sp09D08-Sp09D01_top8""; ""Sp09D03-Sp09D02_top9""; ""Sp09D05-Sp09D02_top1""; ""Sp09D08-Sp09D02_top8""; ""Sp09D07-Sp09D06_top14""; ""Sp09D08-Sp09D06_top13"")"
"176833",21,"pairwise","Sp09D07-Sp09D09","NSF",5.86507750442422,1.36385634503345e-08,2.13758254077357e-06,9745,"ENSG00000073969","character(0)"
"176834",22,"pairwise","Sp09D07-Sp09D09","RGS4",5.7970884815124,1.95518991160861e-08,2.91490203285552e-06,899,"ENSG00000117152","c(""Sp09D05-Sp09D06_top15""; ""Sp09D05-Sp09D02_top16"")"
"176835",23,"pairwise","Sp09D07-Sp09D09","GAP43",5.73417494076006,2.72121729516619e-08,3.91375075687137e-06,2422,"ENSG00000172020","c(""Sp09D05-Sp09D06_top13""; ""Sp09D05-Sp09D03_top16""; ""Sp09D08-Sp09D06_top11"")"
"176836",24,"pairwise","Sp09D07-Sp09D09","THY1",5.70774779271075,3.12417240321723e-08,4.37462356906724e-06,7033,"ENSG00000154096","Sp09D07-Sp09D01_top14"
"176837",25,"pairwise","Sp09D07-Sp09D09","MDH1",5.70483670497206,3.17196908392235e-08,4.37462356906724e-06,1436,"ENSG00000014641","c(""Sp09D04-Sp09D06_top14""; ""Sp09D04-Sp09D09_top14""; ""Sp09D05-Sp09D06_top18""; ""Sp09D08-Sp09D09_top9""; ""Sp09D08-Sp09D01_top13""; ""Sp09D08-Sp09D02_top14""; ""Sp09D08-Sp09D06_top5"")"
"177697",1,"pairwise","Sp09D08-Sp09D09","NEFM",17.0895167367615,2.30594571207783e-44,2.81901863301514e-40,5009,"ENSG00000104722","c(""Sp09D08_top1""; ""Sp09D04-Sp09D09_top7""; ""Sp09D05-Sp09D06_top11""; ""Sp09D05-Sp09D09_top4""; ""Sp09D08-Sp09D09_top1""; ""Sp09D08-Sp09D01_top10""; ""Sp09D05-Sp09D02_top11""; ""Sp09D08-Sp09D02_top2""; ""Sp09D05-Sp09D03_top2""; ""Sp09D08-Sp09D03_top2""; ""Sp09D08-Sp09D04_top2""; ""Sp09D08-Sp09D05_top2""; ""Sp09D08-Sp09D06_top2""; ""Sp09D08-Sp09D07_top2"")"
"177698",2,"pairwise","Sp09D08-Sp09D09","LGALS1",15.1250551825605,1.78467442838355e-37,1.09088224434945e-33,11657,"ENSG00000100097","c(""Sp09D08_top5""; ""Sp09D04-Sp09D09_top1""; ""Sp09D07-Sp09D09_top5""; ""Sp09D08-Sp09D09_top2""; ""Sp09D04-Sp09D03_top1""; ""Sp09D05-Sp09D03_top1""; ""Sp09D07-Sp09D03_top2""; ""Sp09D08-Sp09D03_top1""; ""Sp09D08-Sp09D05_top1""; ""Sp09D08-Sp09D06_top16""; ""Sp09D08-Sp09D07_top6"")"
"177699",3,"pairwise","Sp09D08-Sp09D09","NEFL",14.9629961561828,6.59476442564342e-37,2.44711446399128e-33,5010,"ENSG00000277586","c(""Sp09D08_top3""; ""Sp09D04-Sp09D06_top6""; ""Sp09D04-Sp09D09_top12""; ""Sp09D05-Sp09D06_top6""; ""Sp09D05-Sp09D09_top14""; ""Sp09D08-Sp09D09_top3""; ""Sp09D08-Sp09D01_top4""; ""Sp09D04-Sp09D02_top12""; ""Sp09D05-Sp09D02_top2""; ""Sp09D08-Sp09D02_top1""; ""Sp09D05-Sp09D03_top3""; ""Sp09D08-Sp09D03_top3""; ""Sp09D08-Sp09D04_top9""; ""Sp09D08-Sp09D05_top4""; ""Sp09D08-Sp09D06_top1""; ""Sp09D08-Sp09D07_top3""; ""all_top14"")"
"177700",4,"pairwise","Sp09D08-Sp09D09","GPX3",13.7756649393042,9.14754195600801e-33,1.5975528630314e-29,3592,"ENSG00000211445","c(""Sp09D05_top17""; ""Sp09D08_top6""; ""Sp09D05-Sp09D07_top2""; ""Sp09D05-Sp09D09_top1""; ""Sp09D08-Sp09D09_top4""; ""Sp09D05-Sp09D03_top11""; ""Sp09D08-Sp09D03_top20""; ""Sp09D08-Sp09D04_top3""; ""Sp09D08-Sp09D06_top20""; ""Sp09D08-Sp09D07_top1"")"
"177701",5,"pairwise","Sp09D08-Sp09D09","NSG1",13.4394771650834,1.33712582066968e-31,1.81626257307632e-28,2771,"ENSG00000168824","c(""Sp09D08_top11""; ""Sp09D05-Sp09D06_top4""; ""Sp09D05-Sp09D07_top18""; ""Sp09D05-Sp09D09_top3""; ""Sp09D08-Sp09D09_top5""; ""Sp09D08-Sp09D04_top16""; ""Sp09D08-Sp09D06_top3""; ""Sp09D08-Sp09D07_top4"")"
"177702",6,"pairwise","Sp09D08-Sp09D09","SCN1B",13.2529499700191,5.8941426920765e-31,6.55053585551229e-28,10632,"ENSG00000105711","c(""Sp09D08_top4""; ""Sp09D04-Sp09D09_top18""; ""Sp09D08-Sp09D09_top6""; ""Sp09D08-Sp09D02_top16""; ""Sp09D05-Sp09D03_top7""; ""Sp09D08-Sp09D03_top7""; ""Sp09D08-Sp09D05_top6""; ""Sp09D08-Sp09D06_top9""; ""Sp09D08-Sp09D07_top10"")"
"177703",7,"pairwise","Sp09D08-Sp09D09","ATP1B1",12.6887879988134,5.11002487224079e-29,4.16467027087625e-26,921,"ENSG00000143153","c(""Sp09D08_top12""; ""Sp09D04-Sp09D09_top17""; ""Sp09D08-Sp09D09_top7""; ""Sp09D03-Sp09D01_top5""; ""Sp09D04-Sp09D01_top5""; ""Sp09D05-Sp09D01_top2""; ""Sp09D08-Sp09D01_top1""; ""Sp09D05-Sp09D02_top19""; ""Sp09D08-Sp09D02_top6""; ""Sp09D08-Sp09D05_top11""; ""Sp09D08-Sp09D07_top7"")"
