"","top","model_type","test","gene","stat","pval","fdr","gene_index","ensembl","results"
"2311",14092,"pairwise","anterior-posterior","KIF5A",-4.71217220893348,4.45153356962777e-06,0.00054993637103755,8557,"ENSG00000155980","c(""posterior_top10""; ""posterior-middle_top7"")"
"2312",14093,"pairwise","anterior-posterior","RTEL1",-4.72748660754469,4.15865577384923e-06,0.000525735777695815,13141,"ENSG00000258366","character(0)"
"2313",14094,"pairwise","anterior-posterior","POMT1",-4.73041673494858,4.10477940695004e-06,0.000523599744351402,6702,"ENSG00000130714","character(0)"
"2314",14095,"pairwise","anterior-posterior","AC019257.1",-4.7372810229301,3.9811900510704e-06,0.000512451544846416,5714,"ENSG00000253764","character(0)"
"2315",14096,"pairwise","anterior-posterior","MOBP",-4.74253135867823,3.88909159035413e-06,0.000505189429613065,2478,"ENSG00000168314","c(""posterior_top13""; ""posterior-middle_top15"")"
"2316",14097,"pairwise","anterior-posterior","MPHOSPH9",-4.76423330727228,3.52976078642044e-06,0.000462758175693768,8877,"ENSG00000051825","character(0)"
"2317",14098,"pairwise","anterior-posterior","SSPO",-4.7671417389426,3.48411166264373e-06,0.000461042402162361,5644,"ENSG00000197558","character(0)"
"2318",14099,"pairwise","anterior-posterior","INTS11",-4.7721281589956,3.40717097522965e-06,0.000455114470172421,18,"ENSG00000127054","character(0)"
"2319",14100,"pairwise","anterior-posterior","FAM13A-AS1",-4.77540815676542,3.35745793449521e-06,0.000452745208519216,3411,"ENSG00000248019","character(0)"
"2320",14101,"pairwise","anterior-posterior","MYO9B",-4.80367471429111,2.95710599627303e-06,0.000402592921165672,12147,"ENSG00000099331","character(0)"
"2321",14102,"pairwise","anterior-posterior","AC009041.2",-4.80448503557291,2.9463380417945e-06,0.000402592921165672,10153,"ENSG00000260807","character(0)"
"2322",14103,"pairwise","anterior-posterior","AP1G2",-4.81466959338546,2.81418960825412e-06,0.000390648143757549,9244,"ENSG00000213983","character(0)"
"2323",14104,"pairwise","anterior-posterior","MICAL1",-4.82876261489561,2.64073750666329e-06,0.000373902023568455,4812,"ENSG00000135596","character(0)"
"2324",14105,"pairwise","anterior-posterior","OVGP1",-4.87275312194103,2.16325387715445e-06,0.000315768161305462,731,"ENSG00000085465","character(0)"
"2325",14106,"pairwise","anterior-posterior","TARBP1",-4.87637260117282,2.12791980039526e-06,0.000313846004727046,1345,"ENSG00000059588","character(0)"
"2326",14107,"pairwise","anterior-posterior","NEAT1",-4.87679420401204,2.12384051200848e-06,0.000313846004727046,7776,"ENSG00000245532","character(0)"
"2327",14108,"pairwise","anterior-posterior","SNHG9",-4.89359260050845,1.96732000071149e-06,0.000302774824892109,10180,"ENSG00000255198","character(0)"
"2328",14109,"pairwise","anterior-posterior","CABP1",-4.90867924032992,1.83630680486944e-06,0.000285717231320291,8840,"ENSG00000157782","character(0)"
"2329",14110,"pairwise","anterior-posterior","MYO15B",-4.95851494102859,1.46084508712563e-06,0.000237748340098987,11459,"ENSG00000266714","character(0)"
"2330",14111,"pairwise","anterior-posterior","BAD",-5.00729286081692,1.16592390979882e-06,0.000194215489868724,7741,"ENSG00000002330","character(0)"
"2331",14112,"pairwise","anterior-posterior","MICALL2",-5.01318172561064,1.13448849439581e-06,0.000191228840382742,5032,"ENSG00000164877","middle-anterior_top18"
"2332",14113,"pairwise","anterior-posterior","HAPLN2",-5.0145819354121,1.12713576861046e-06,0.000191228840382742,961,"ENSG00000132702","character(0)"
"2333",14114,"pairwise","anterior-posterior","ACADVL",-5.01820008546456,1.10834948425156e-06,0.000191228840382742,10866,"ENSG00000072778","character(0)"
"2334",14115,"pairwise","anterior-posterior","MAN2C1",-5.02108898729566,1.09356784342883e-06,0.000191158359198875,9976,"ENSG00000140400","character(0)"
"2335",14116,"pairwise","anterior-posterior","REX1BD",-5.04054042339197,9.98899790650578e-07,0.000176792776697769,12188,"ENSG00000006015","character(0)"
"2336",14117,"pairwise","anterior-posterior","CARNS1",-5.04599281950862,9.73821896063714e-07,0.000176773643927771,7840,"ENSG00000172508","posterior_top18"
"2337",14118,"pairwise","anterior-posterior","EVL",-5.06506811196064,8.90799898865035e-07,0.000163803061922468,9603,"ENSG00000196405","c(""posterior_top9""; ""posterior-middle_top10"")"
"2338",14119,"pairwise","anterior-posterior","BX255925.3",-5.06890521052506,8.74949359461869e-07,0.00016300536816606,6790,"ENSG00000284976","character(0)"
"2339",14120,"pairwise","anterior-posterior","CD22",-5.07124692117286,8.65410827682275e-07,0.00016300536816606,12288,"ENSG00000012124","posterior_top16"
"2340",14121,"pairwise","anterior-posterior","PILRB",-5.09360285214355,7.79281645745584e-07,0.00015114861400153,5417,"ENSG00000121716","character(0)"
"2341",14122,"pairwise","anterior-posterior","TPD52L2",-5.10427541642086,7.41155319240492e-07,0.000145750252293418,13149,"ENSG00000101150","character(0)"
"2342",14123,"pairwise","anterior-posterior","ULK3",-5.11268139747979,7.12406208497953e-07,0.000142069852198909,9964,"ENSG00000140474","character(0)"
"2343",14124,"pairwise","anterior-posterior","ARRDC1",-5.11836043311606,6.93599083774093e-07,0.000141156151403763,6802,"ENSG00000197070","character(0)"
"2344",14125,"pairwise","anterior-posterior","CDK5RAP3",-5.12643932675201,6.67672359499949e-07,0.000139023131443526,11267,"ENSG00000108465","character(0)"
"2345",14126,"pairwise","anterior-posterior","LINC00599",-5.13365733807215,6.45305804245661e-07,0.000136371416153945,5726,"ENSG00000253230","character(0)"
"2346",14127,"pairwise","anterior-posterior","DPP7",-5.16619922997558,5.53179964692391e-07,0.000118673865455751,6782,"ENSG00000176978","character(0)"
"2347",14128,"pairwise","anterior-posterior","NRBP2",-5.32114084394231,2.63172713097647e-07,6.01010071733805e-05,6181,"ENSG00000185189","character(0)"
"2348",14129,"pairwise","anterior-posterior","PCBP4",-5.33296792873355,2.48506780300932e-07,5.76820902013261e-05,2618,"ENSG00000090097","character(0)"
"2349",14130,"pairwise","anterior-posterior","PCSK1N",-5.34148057839844,2.38446169032314e-07,5.62693217888089e-05,13783,"ENSG00000102109","character(0)"
"2350",14131,"pairwise","anterior-posterior","NPEPL1",-5.36155824028178,2.16261674470537e-07,5.279394911773e-05,13094,"ENSG00000215440","character(0)"
"2351",14132,"pairwise","anterior-posterior","TNFRSF25",-5.36554461719521,2.12102472230947e-07,5.279394911773e-05,75,"ENSG00000215788","middle-anterior_top19"
"2352",14133,"pairwise","anterior-posterior","VWA5B2",-5.48440357178957,1.18324752195085e-07,3.10251882653743e-05,3046,"ENSG00000145198","character(0)"
"2353",14134,"pairwise","anterior-posterior","ARGLU1",-5.52137595816662,9.8502204295642e-08,2.78938542124399e-05,9157,"ENSG00000134884","character(0)"
"2354",14135,"pairwise","anterior-posterior","CPT1B",-5.5789665999341,7.39052252615697e-08,2.3782365556331e-05,13637,"ENSG00000205560","middle-anterior_top8"
"2355",14136,"pairwise","anterior-posterior","DNAH1",-5.58013083497687,7.34756835494943e-08,2.3782365556331e-05,2629,"ENSG00000114841","character(0)"
"2356",14137,"pairwise","anterior-posterior","KIFC2",-5.60758400692624,6.40242531365294e-08,2.15837952419076e-05,6207,"ENSG00000167702","character(0)"
"2357",14138,"pairwise","anterior-posterior","MIAT",-5.61239361642378,6.24953087009243e-08,2.15822213633265e-05,13400,"ENSG00000225783","character(0)"
"2358",14139,"pairwise","anterior-posterior","SEC31B",-5.83678983415922,1.99214757726296e-08,7.62346420174765e-06,7197,"ENSG00000075826","character(0)"
"2359",14140,"pairwise","anterior-posterior","SOHLH1",-5.84592048915577,1.90037993368623e-08,7.47429985585093e-06,6740,"ENSG00000165643","c(""posterior_top8""; ""posterior-anterior_top20""; ""posterior-middle_top19"")"
"2360",14141,"pairwise","anterior-posterior","CORO6",-5.994715077244,8.75144248105022e-09,3.54033354540543e-06,11040,"ENSG00000167549","posterior-anterior_top19"
"2361",14142,"pairwise","anterior-posterior","NPDC1",-6.01067376245337,8.04690014313591e-09,3.35106056254886e-06,6776,"ENSG00000107281","c(""middle-anterior_top14""; ""posterior-anterior_top18"")"
"2362",14143,"pairwise","anterior-posterior","ZNF692",-6.035964811405,7.04256876722801e-09,3.02168882349035e-06,1396,"ENSG00000171163","posterior-anterior_top17"
"2363",14144,"pairwise","anterior-posterior","CES4A",-6.08302864731036,5.48992149453955e-09,2.42911870128705e-06,10558,"ENSG00000172824","posterior-anterior_top16"
"2364",14145,"pairwise","anterior-posterior","YPEL3",-6.12720351050634,4.34052220552635e-09,1.98249851316282e-06,10407,"ENSG00000090238","c(""posterior_top17""; ""posterior-anterior_top15"")"
"2365",14146,"pairwise","anterior-posterior","WSB1",-6.2846087360881,1.86265696566409e-09,1.01435999910915e-06,11000,"ENSG00000109046","c(""posterior_top20""; ""posterior-anterior_top14"")"
"2366",14147,"pairwise","anterior-posterior","LENG8",-6.3585239706897,1.24608423797359e-09,7.35137780227838e-07,12674,"ENSG00000167615","c(""posterior_top15""; ""posterior-anterior_top13"")"
"2367",14148,"pairwise","anterior-posterior","ABCA2",-6.4369875230009,8.10600240850225e-10,5.21694945918106e-07,6775,"ENSG00000107331","c(""posterior_top4""; ""posterior-anterior_top12""; ""posterior-middle_top4"")"
"2368",14149,"pairwise","anterior-posterior","AL359091.1",-6.45169768431708,7.47543882545575e-10,5.04463239454017e-07,6656,"ENSG00000207955","c(""posterior_top11""; ""posterior-anterior_top11"")"
"2369",14150,"pairwise","anterior-posterior","PDIA2",-6.50722333386071,5.50085215369927e-10,4.32703142467933e-07,10125,"ENSG00000185615","c(""posterior-anterior_top10""; ""all_top20"")"
"2370",14151,"pairwise","anterior-posterior","KAT2A",-6.56776818381166,3.92982633988508e-10,3.47765069665205e-07,11167,"ENSG00000108773","c(""middle-anterior_top12""; ""posterior-anterior_top9""; ""all_top12"")"
"2371",14152,"pairwise","anterior-posterior","ATF4",-6.74034239703903,1.49110825831828e-10,1.40750678863524e-07,13532,"ENSG00000128272","c(""posterior_top19""; ""posterior-anterior_top8""; ""all_top19"")"
"2372",14153,"pairwise","anterior-posterior","SCNN1D",-6.92888583804278,5.08384273285052e-11,5.53708686572543e-08,15,"ENSG00000162572","c(""posterior_top14""; ""posterior-anterior_top7""; ""all_top14"")"
"2373",14154,"pairwise","anterior-posterior","ACAP3",-7.04882027324538,2.54078247225912e-11,2.99791158539307e-08,16,"ENSG00000131584","c(""posterior_top6""; ""posterior-anterior_top6""; ""all_top16"")"
"2374",14155,"pairwise","anterior-posterior","CERCAM",-7.11294361706715,1.74857118071016e-11,2.25072903160683e-08,6657,"ENSG00000167123","c(""posterior_top3""; ""posterior-anterior_top5""; ""posterior-middle_top13""; ""all_top15"")"
"2375",14156,"pairwise","anterior-posterior","PAQR6",-7.17199628281548,1.23732506501932e-11,1.94658728840095e-08,952,"ENSG00000160781","c(""posterior_top2""; ""posterior-anterior_top4""; ""posterior-middle_top3""; ""all_top11"")"
"2376",14157,"pairwise","anterior-posterior","PKD1",-7.42190176276857,2.81257063180582e-12,6.5617743829416e-09,10189,"ENSG00000008710","c(""posterior_top12""; ""middle-anterior_top13""; ""posterior-anterior_top3""; ""all_top7"")"
"2377",14158,"pairwise","anterior-posterior","SNRNP70",-7.71082014202889,4.9009266766686e-13,1.73480552037377e-09,12565,"ENSG00000104852","c(""posterior_top5""; ""posterior-anterior_top2""; ""all_top8"")"
"2378",14159,"pairwise","anterior-posterior","MEG3",-10.2038876615837,4.04620159579042e-20,2.86450841973983e-16,9610,"ENSG00000214548","c(""posterior_top1""; ""middle-anterior_top1""; ""posterior-anterior_top1""; ""all_top2"")"
"2379",1,"pairwise","middle-posterior","SLIRP",4.56192579973342,8.60447567216223e-06,0.0425186042304237,9525,"ENSG00000119705","c(""middle_top2""; ""middle-posterior_top1"")"
"2380",2,"pairwise","middle-posterior","MT-CO1",4.55132043944746,9.008815078132e-06,0.0425186042304237,14144,"ENSG00000198804","middle-posterior_top2"
"2381",3,"pairwise","middle-posterior","MT-CO3",4.37309050193098,1.92591990011637e-05,0.0487808865273696,14148,"ENSG00000198938","c(""anterior-posterior_top14""; ""middle-posterior_top3"")"
"2382",4,"pairwise","middle-posterior","MT-ND3",4.35621568711459,2.06713270120925e-05,0.0487808865273696,14149,"ENSG00000198840","middle-posterior_top4"
"2383",14158,"pairwise","middle-posterior","KIF1A",-4.47126165544461,1.27087366387349e-05,0.0449857505169618,2310,"ENSG00000130294","posterior-middle_top2"
"2384",14159,"pairwise","middle-posterior","MBP",-4.9422714054896,1.57421250825034e-06,0.0222892749043166,11785,"ENSG00000197971","c(""posterior_top7""; ""posterior-middle_top1"")"
"2385",1,"pairwise","middle-anterior","MEG3",7.09597023800417,1.93073422160683e-11,5.46745316874623e-08,9610,"ENSG00000214548","c(""posterior_top1""; ""middle-anterior_top1""; ""posterior-anterior_top1""; ""all_top2"")"
"2386",2,"pairwise","middle-anterior","UQCR11",6.50725165052798,5.49998948065005e-10,9.7342938820655e-07,11848,"ENSG00000127540","c(""middle_top1""; ""middle-posterior_top7""; ""middle-anterior_top2"")"
"2387",3,"pairwise","middle-anterior","EDF1",6.39159228818263,1.03997311951258e-09,1.47249793991787e-06,6767,"ENSG00000107223","c(""middle_top13""; ""middle-anterior_top3"")"
"2388",4,"pairwise","middle-anterior","MGST3",6.36057359079171,1.23221869250992e-09,1.58608949702254e-06,1029,"ENSG00000143198","c(""middle_top7""; ""middle-anterior_top4"")"
"2389",5,"pairwise","middle-anterior","NAA38",6.22917818283336,2.51305021502746e-09,2.73709830727491e-06,10900,"ENSG00000183011","c(""middle_top10""; ""middle-anterior_top5"")"
"2390",6,"pairwise","middle-anterior","METRN",6.126133465986,4.3653491594116e-09,4.41492705343635e-06,10145,"ENSG00000103260","c(""middle_top8""; ""middle-anterior_top6"")"
"2391",7,"pairwise","middle-anterior","UBL5",6.11185742105319,4.71019732933429e-09,4.44611226573628e-06,12004,"ENSG00000198258","c(""middle_top4""; ""middle-anterior_top7"")"
"2392",8,"pairwise","middle-anterior","CPT1B",5.98949326398565,8.99482762771092e-09,7.95986027379743e-06,13637,"ENSG00000205560","middle-anterior_top8"
"2393",9,"pairwise","middle-anterior","SELENOW",5.97110026784314,9.90605138729486e-09,8.25057538780635e-06,12535,"ENSG00000178980","middle-anterior_top9"
"2394",10,"pairwise","middle-anterior","COX7A2",5.85225448457464,1.83916202539797e-08,1.24003310083857e-05,4716,"ENSG00000112695","c(""middle_top17""; ""middle-anterior_top10"")"
"2395",11,"pairwise","middle-anterior","UQCRQ",5.81128506359667,2.2720492765935e-08,1.46227025942215e-05,4010,"ENSG00000164405","c(""middle_top12""; ""middle-anterior_top11"")"
"2396",12,"pairwise","middle-anterior","KAT2A",5.79441682252642,2.47792128859382e-08,1.52508866955725e-05,11167,"ENSG00000108773","c(""middle-anterior_top12""; ""posterior-anterior_top9""; ""all_top12"")"
"2397",13,"pairwise","middle-anterior","PKD1",5.78617158915418,2.58507861214592e-08,1.52508866955725e-05,10189,"ENSG00000008710","c(""posterior_top12""; ""middle-anterior_top13""; ""posterior-anterior_top3""; ""all_top7"")"
"2398",14,"pairwise","middle-anterior","NPDC1",5.75472692738824,3.0369027750251e-08,1.71998025566321e-05,6776,"ENSG00000107281","c(""middle-anterior_top14""; ""posterior-anterior_top18"")"
"2399",15,"pairwise","middle-anterior","ATP5MF",5.55721901144909,8.23941337271152e-08,4.02282254980077e-05,5395,"ENSG00000241468","middle-anterior_top15"
"2400",16,"pairwise","middle-anterior","CXorf40B",5.48967649062464,1.15276727343438e-07,5.44067727485244e-05,14062,"ENSG00000197021","middle-anterior_top16"
"2401",17,"pairwise","middle-anterior","NDUFA3",5.44341338321237,1.44852122635886e-07,6.61600388516617e-05,12662,"ENSG00000170906","c(""middle_top6""; ""middle-anterior_top17"")"
"2402",18,"pairwise","middle-anterior","MICALL2",5.4148407073278,1.66682501222403e-07,7.37517979627503e-05,5032,"ENSG00000164877","middle-anterior_top18"
"2403",19,"pairwise","middle-anterior","TNFRSF25",5.40572274855194,1.743001713906e-07,7.47853371733185e-05,75,"ENSG00000215788","middle-anterior_top19"
"2404",20,"pairwise","middle-anterior","FTH1",5.38742901464579,1.90619633649303e-07,7.8332165001505e-05,7683,"ENSG00000167996","c(""middle_top20""; ""middle-anterior_top20"")"
"2405",21,"pairwise","middle-anterior","PILRB",5.38422044262646,1.93631314008947e-07,7.8332165001505e-05,5417,"ENSG00000121716","character(0)"
"2406",22,"pairwise","middle-anterior","COPS9",5.36833104201884,2.09241579204816e-07,8.22958755544721e-05,2303,"ENSG00000172428","middle_top5"
"2407",23,"pairwise","middle-anterior","GAPDH",5.32601370692889,2.57030975512537e-07,9.07365589379175e-05,8226,"ENSG00000111640","character(0)"
"2408",24,"pairwise","middle-anterior","PDIA2",5.31659280331025,2.69033697633418e-07,9.07365589379175e-05,10125,"ENSG00000185615","c(""posterior-anterior_top10""; ""all_top20"")"
"2409",25,"pairwise","middle-anterior","CORO6",5.29153031125471,3.03680554856045e-07,9.99956506094592e-05,11040,"ENSG00000167549","posterior-anterior_top19"
"2410",26,"pairwise","middle-anterior","LAMTOR4",5.28215412323515,3.17727016231018e-07,0.000102243109609432,5413,"ENSG00000188186","character(0)"
"2411",27,"pairwise","middle-anterior","DNAH1",5.18067040216966,5.1644040780486e-07,0.00015533704549109,2629,"ENSG00000114841","character(0)"
"2412",28,"pairwise","middle-anterior","SERF2",5.17656974085402,5.26603445410857e-07,0.00015533704549109,9788,"ENSG00000140264","c(""middle_top3""; ""middle-posterior_top17"")"
"2413",29,"pairwise","middle-anterior","ATOX1",5.10300412828116,7.45600068502234e-07,0.000211139027398463,4150,"ENSG00000177556","character(0)"
"2414",30,"pairwise","middle-anterior","ZNF692",5.09814899285511,7.62814063293183e-07,0.000211778123964082,1396,"ENSG00000171163","posterior-anterior_top17"
"2415",31,"pairwise","middle-anterior","UQCR10",5.0857906836915,8.08388705007574e-07,0.000220114916811582,13424,"ENSG00000184076","character(0)"
"2416",32,"pairwise","middle-anterior","ATF4",5.08013579509187,8.30113164433594e-07,0.000221765515004061,13532,"ENSG00000128272","c(""posterior_top19""; ""posterior-anterior_top8""; ""all_top19"")"
"2417",33,"pairwise","middle-anterior","SCNN1D",5.0624625491388,9.01721497004784e-07,0.000236434716223903,15,"ENSG00000162572","c(""posterior_top14""; ""posterior-anterior_top7""; ""all_top14"")"
"2418",34,"pairwise","middle-anterior","PCBP4",5.00853848486723,1.15920503063732e-06,0.000287950596996383,2618,"ENSG00000090097","character(0)"
"2419",35,"pairwise","middle-anterior","PEBP1",4.99572761046527,1.23013531085238e-06,0.000299429306557697,8812,"ENSG00000089220","character(0)"
"2420",36,"pairwise","middle-anterior","ATP5MPL",4.97824987257578,1.33371996152339e-06,0.000309576080905077,9640,"ENSG00000156411","character(0)"
"2421",37,"pairwise","middle-anterior","UQCRH",4.97323120628088,1.36499307971973e-06,0.000311724790576639,467,"ENSG00000173660","character(0)"
"2422",38,"pairwise","middle-anterior","TMEM258",4.95175724492289,1.50701409948919e-06,0.000338695438645515,7676,"ENSG00000134825","character(0)"
"2423",39,"pairwise","middle-anterior","WDR97",4.89014604844644,1.99849512570789e-06,0.000435333730536893,6191,"ENSG00000179698","character(0)"
"2424",40,"pairwise","middle-anterior","TMA7",4.86584189871748,2.23230541687797e-06,0.000471749438769779,2544,"ENSG00000232112","middle_top16"
"2425",41,"pairwise","middle-anterior","ELOB",4.80445380799765,2.94675230664541e-06,0.000613574498673416,10213,"ENSG00000103363","character(0)"
"2426",42,"pairwise","middle-anterior","FAU",4.78831757422904,3.16851544670592e-06,0.000650188553766798,7767,"ENSG00000149806","middle_top15"
"2427",43,"pairwise","middle-anterior","PCSK1N",4.77404122445506,3.37809000928073e-06,0.000683111226594764,13783,"ENSG00000102109","character(0)"
"2428",44,"pairwise","middle-anterior","BAD",4.77093397194825,3.42544650669032e-06,0.000683111226594764,7741,"ENSG00000002330","character(0)"
"2429",45,"pairwise","middle-anterior","NDUFB2",4.74385979317808,3.86611697550656e-06,0.000760282642447186,5609,"ENSG00000090266","middle_top19"
"2430",46,"pairwise","middle-anterior","AP1G2",4.73579596889205,4.00761968258483e-06,0.000777313521722173,9244,"ENSG00000213983","character(0)"
"2431",47,"pairwise","middle-anterior","ATP5MC1",4.71151255788803,4.46458598204824e-06,0.000842854305597613,11273,"ENSG00000159199","character(0)"
"2432",48,"pairwise","middle-anterior","TTYH1",4.68165359825624,5.09565404543066e-06,0.00094933375827964,12672,"ENSG00000167614","character(0)"
"2433",49,"pairwise","middle-anterior","TBKBP1",4.67220259727252,5.31273539919279e-06,0.000961330057258787,11260,"ENSG00000198933","character(0)"
"2434",50,"pairwise","middle-anterior","AC087741.1",4.6688747152615,5.39127585703347e-06,0.000961330057258787,11519,"ENSG00000262580","character(0)"
"2435",51,"pairwise","middle-anterior","AP003396.5",4.64321265897119,6.0356704966032e-06,0.00104744595149307,8110,"ENSG00000263873","character(0)"
"2436",52,"pairwise","middle-anterior","PET100",4.60959299209433,6.99298128898038e-06,0.00119293520567076,11963,"ENSG00000229833","character(0)"
"2437",53,"pairwise","middle-anterior","PHC1",4.60335410877309,7.18603752322221e-06,0.00121127506299171,8269,"ENSG00000111752","character(0)"
"2438",54,"pairwise","middle-anterior","MT3",4.59486473214027,7.45699472280557e-06,0.00124215986212005,10504,"ENSG00000087250","c(""middle_top11""; ""middle-posterior_top15"")"
"2439",55,"pairwise","middle-anterior","SNRNP70",4.59200118554542,7.55059041532914e-06,0.00124312569407727,12565,"ENSG00000104852","c(""posterior_top5""; ""posterior-anterior_top2""; ""all_top8"")"
"2440",56,"pairwise","middle-anterior","ARRDC1",4.57600823255263,8.09448761759898e-06,0.00128989202813244,6802,"ENSG00000197070","character(0)"
"2441",57,"pairwise","middle-anterior","FTCD",4.57235530535854,8.22390856896541e-06,0.00129380357142201,13290,"ENSG00000160282","character(0)"
"2442",58,"pairwise","middle-anterior","RPS15A",4.56910814655748,8.34062387445407e-06,0.00129774608174061,10314,"ENSG00000134419","c(""middle_top9""; ""middle-posterior_top10"")"
"2443",59,"pairwise","middle-anterior","WSB1",4.5587445846459,8.72389171291691e-06,0.00131471708541778,11000,"ENSG00000109046","c(""posterior_top20""; ""posterior-anterior_top14"")"
"2444",60,"pairwise","middle-anterior","RPS15",4.55862906175367,8.72825807114e-06,0.00131471708541778,11840,"ENSG00000115268","middle_top18"
"2445",61,"pairwise","middle-anterior","REX1BD",4.54503574707009,9.25698812500406e-06,0.00136530932147846,12188,"ENSG00000006015","character(0)"
"2446",62,"pairwise","middle-anterior","CBWD5",4.53683995112726,9.5905256075713e-06,0.00139992012451136,6378,"ENSG00000147996","character(0)"
"2447",63,"pairwise","middle-anterior","AC008267.5",4.51348523603982,1.06056008299898e-05,0.00153229287910026,5263,"ENSG00000237310","character(0)"
"2448",64,"pairwise","middle-anterior","MIAT",4.50641113926433,1.09329323459267e-05,0.00156363019278764,13400,"ENSG00000225783","character(0)"
"2449",65,"pairwise","middle-anterior","NDUFA1",4.50101702123782,1.11890337122845e-05,0.00158425528332237,13995,"ENSG00000125356","c(""middle_top14""; ""middle-posterior_top16"")"
"2450",66,"pairwise","middle-anterior","RNF207",4.48305749929511,1.20839454916902e-05,0.00169402558630536,71,"ENSG00000158286","character(0)"
"2451",67,"pairwise","middle-anterior","TPD52L2",4.4735856579808,1.25832355636473e-05,0.00174672580731061,13149,"ENSG00000101150","character(0)"
"2452",68,"pairwise","middle-anterior","INTS11",4.45696126622909,1.35078694432016e-05,0.00185687304316788,18,"ENSG00000127054","character(0)"
"2453",69,"pairwise","middle-anterior","SEC31B",4.45014718310395,1.39054272679683e-05,0.00189128865390296,7197,"ENSG00000075826","character(0)"
"2454",70,"pairwise","middle-anterior","SNHG7",4.44448210637969,1.42444816529236e-05,0.00189128865390296,6760,"ENSG00000233016","character(0)"
"2455",71,"pairwise","middle-anterior","AGRN",4.44368984450543,1.42925267298267e-05,0.00189128865390296,8,"ENSG00000188157","character(0)"
"2456",72,"pairwise","middle-anterior","TAF1C",4.43360224698559,1.49180394554644e-05,0.00195578259861037,10695,"ENSG00000103168","character(0)"
"2457",73,"pairwise","middle-anterior","SLIRP",4.41927753102212,1.5851630742116e-05,0.00205911229062037,9525,"ENSG00000119705","c(""middle_top2""; ""middle-posterior_top1"")"
"2458",74,"pairwise","middle-anterior","SLC26A10",4.40357976949269,1.6939075971159e-05,0.00218036706068764,8561,"ENSG00000135502","character(0)"
"2459",75,"pairwise","middle-anterior","ITGA7",4.39964349402425,1.72227838369107e-05,0.00219691348060197,8502,"ENSG00000135424","character(0)"
"2460",76,"pairwise","middle-anterior","NDUFAF8",4.38842342518557,1.80567169635431e-05,0.00224267592532286,11532,"ENSG00000224877","character(0)"
"2461",77,"pairwise","middle-anterior","ALS2CL",4.38301263567808,1.84725907170599e-05,0.00227437749532915,2524,"ENSG00000178038","character(0)"
"2462",78,"pairwise","middle-anterior","NPEPL1",4.37027633629897,1.94880860023849e-05,0.00233146289693488,13094,"ENSG00000215440","character(0)"
"2463",79,"pairwise","middle-anterior","POLR2I",4.36917969497682,1.95779846554624e-05,0.00233146289693488,12311,"ENSG00000105258","character(0)"
"2464",80,"pairwise","middle-anterior","GOLGA8B",4.34231804237746,2.1908362893214e-05,0.00256364058020675,9709,"ENSG00000215252","character(0)"
"2465",81,"pairwise","middle-anterior","C19orf81",4.33773143939914,2.23319705154546e-05,0.00259178992236329,12610,"ENSG00000235034","character(0)"
"2466",82,"pairwise","middle-anterior","LAT",4.32616523133461,2.34353434485007e-05,0.00266850319561285,10386,"ENSG00000213658","character(0)"
"2467",83,"pairwise","middle-anterior","CDK5RAP3",4.32490813693947,2.35583656650615e-05,0.00266850319561285,11267,"ENSG00000108465","character(0)"
"2468",84,"pairwise","middle-anterior","LENG8",4.32218267133389,2.38272149816677e-05,0.0026775360073447,12674,"ENSG00000167615","c(""posterior_top15""; ""posterior-anterior_top13"")"
"2469",85,"pairwise","middle-anterior","EIF3L",4.3091042206785,2.51587436686181e-05,0.00280490276853515,13499,"ENSG00000100129","character(0)"
"2470",86,"pairwise","middle-anterior","ACAP3",4.30555733278574,2.5531966476923e-05,0.0028242743230215,16,"ENSG00000131584","c(""posterior_top6""; ""posterior-anterior_top6""; ""all_top16"")"
"2471",87,"pairwise","middle-anterior","GPX4",4.30143358869034,2.59725576089492e-05,0.00285073986965203,11827,"ENSG00000167468","character(0)"
"2472",88,"pairwise","middle-anterior","PHF1",4.29705801821945,2.64480144143112e-05,0.00287023687749866,4534,"ENSG00000112511","character(0)"
"2473",89,"pairwise","middle-anterior","TMEM191C",4.29607819244885,2.65556205206811e-05,0.00287023687749866,13357,"ENSG00000206140","character(0)"
"2474",90,"pairwise","middle-anterior","SNHG9",4.27837392704251,2.85736988143596e-05,0.00306496213267058,10180,"ENSG00000255198","character(0)"
"2475",91,"pairwise","middle-anterior","NDRG2",4.27536027666607,2.89315276269735e-05,0.00308001127571668,9208,"ENSG00000165795","character(0)"
"2476",92,"pairwise","middle-anterior","CCDC74A",4.26851324246018,2.97605312232517e-05,0.00314462210141807,1929,"ENSG00000163040","character(0)"
"2477",93,"pairwise","middle-anterior","PIN1",4.26115795298369,3.06763889565422e-05,0.0032173851202643,12005,"ENSG00000127445","character(0)"
"2478",94,"pairwise","middle-anterior","NME2",4.2549321250142,3.14726313922299e-05,0.0032582566641263,11307,"ENSG00000243678","character(0)"
"2479",95,"pairwise","middle-anterior","MRPL41",4.2434045224482,3.29994373031845e-05,0.00333742166268421,6799,"ENSG00000182154","character(0)"
"2480",96,"pairwise","middle-anterior","SRP14",4.22907564423529,3.49961915488264e-05,0.00348386237988155,9724,"ENSG00000140319","character(0)"
"2481",97,"pairwise","middle-anterior","NOXA1",4.22775759988313,3.51855583249566e-05,0.00348386237988155,6796,"ENSG00000188747","character(0)"
